id,raw_skill_text,normalized_text,occurrence_count,status,source_type,source_model,source_object_id,example_job,rough_bucket,proposed_decision,proposed_target_canonical_skill,proposed_target_category,confidence,approved_for_phase_15d,decision_reason
824,Liaisons série,liaisons serie,9,pending,job,,1118,Ingénieur Logiciel (H/F) | EQUANS | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
356,Linux Drivers,linux drivers,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
355,Linux Kernel Modules,linux kernel modules,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
521,Linux administration,linux administration,9,pending,job,,793,Ingénieur DevOps   (H/F) | DAVIDSON PACA | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
299,Liquibase,liquibase,9,pending,job,,105,Développeur Fullstack Java Spring Angular H/F (H/F) | AMILTONE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
286,LoRa,lora,9,pending,job,,102,Ingénieur Développeur Sénior Logiciel Embarqué (H/F) | WIKA INSTRUMENTS SARL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
534,Log management,log management,9,pending,job,,795,Ingenieur Devops/Sysops (H/F) | Kent | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
289,MCP,mcp,9,pending,job,,103,Alternance : Ingénieur(e) Logiciel Augmenté par l'IA H/F | SAP FRANCE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
245,MCP (Microsoft Certified Professional),mcp microsoft certified professional,9,pending,job,,95,Développeur web full stack (H/F) | GERESO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
689,MDT/WDS,mdt wds,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
408,MES,mes,9,pending,job,,157,Ingénieur Développement Logiciel Industriel / Supervision C# (H/F) |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
853,MFA,mfa,9,pending,job,,1125,Ingenieur Cybersecurite (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
365,MSVC/GCC,msvc gcc,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
403,MVVM,mvvm,9,pending,job,,157,Ingénieur Développement Logiciel Industriel / Supervision C# (H/F) |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
758,Maquettage et prototypage,maquettage et prototypage,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
623,Market Finance,market finance,9,pending,job,,1066,Developpeur informatique spécialisé en finance (H/F) | LUNALOGIC | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
138,Medallion architecture,medallion architecture,9,pending,job,,31,Data Engineer Python Spark + ETL/ELT (H/F) | HOLENEK INGENIERIE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
788,Memory Management,memory management,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
378,Microcontrôleur,microcontroleur,9,pending,job,,152,Ingénieur logiciel embarqué senior (H/F) |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
387,Microcontrôleurs ARM,microcontroleurs arm,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
802,Microservice,microservice,9,pending,job,,1109,Développeur web .Net Core (F/H) (H/F) | C-TECHNOLOGY | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
300,Microsoft,microsoft,9,pending,job,,106,Ingénieur Fullstack / DevOps (H/F) | ZONOVA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
806,Microsoft APIs,microsoft apis,9,pending,job,,1110,Développeur ERP (H/F) | GROUPAGORA | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
580,Microsoft Defender,microsoft defender,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
582,Microsoft Entra ID,microsoft entra id,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
728,Microsoft Environment,microsoft environment,9,pending,job,,1087,Technicien.ne informatique F/H en alternance (H/F) | DOMIDEP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
635,Microsoft Server Administration,microsoft server administration,9,pending,job,,1072,Alternant - Technicien informatique (H/F) | COMMUNAUTE DE COMMUNES DE LA PLAINE DIJO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
636,Microsoft Workstation Installation & Maintenance,microsoft workstation installation maintenance,9,pending,job,,1072,Alternant - Technicien informatique (H/F) | COMMUNAUTE DE COMMUNES DE LA PLAINE DIJO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
724,Mobile telephony,mobile telephony,9,pending,job,,1086,Apprenti(e) Technicien(ne) Informatique (H/F) | GROUPE GAZECHIM SERVICES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
707,Mobile telephony support,mobile telephony support,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
703,Modbus RTU,modbus rtu,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
702,Modbus TCP/IP,modbus tcp ip,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
761,Méthodes Agile,methodes agile,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
317,Méthodes agiles,methodes agiles,9,pending,job,,126,Développeur conception logiciel RH (Langage C) (H/F) | HOLENEK INGENIERIE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
777,Méthodologies Agile,methodologies agile,9,pending,job,,1101,Développeur Java Android Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
542,NAS/SAN,nas san,9,pending,job,,796,Ingénieur Systèmes - Automatisation & DevOps | TELESPAZIO FRENCH GUIANA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
575,NIST,nist,9,pending,job,,890,Architecte Cybersécurité - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
166,NetCDF,netcdf,9,pending,job,,40,Ingénieur Développement DevOps  (H/F) | INSTITUT FRANCAIS DE RECHERCHE POUR L EX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
722,Network,network,9,pending,job,,1086,Apprenti(e) Technicien(ne) Informatique (H/F) | GROUPE GAZECHIM SERVICES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
535,Network architectures,network architectures,9,pending,job,,795,Ingenieur Devops/Sysops (H/F) | Kent | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
411,Nextcloud,nextcloud,9,pending,job,,159,Ingénieur.e d'étude logiciel (H/F) | INRAE CLERMONT-ARA ST-GENES-CHAMPANELLE | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
541,Nutanix,nutanix,9,pending,job,,796,Ingénieur Systèmes - Automatisation & DevOps | TELESPAZIO FRENCH GUIANA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
252,OAuth2,oauth2,9,pending,job,,98,Développeur Java confirmé - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
781,Object-Oriented Programming (OOP),object oriented programming oop,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
704,Office / O365,office o365,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
682,Office 2016,office 2016,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
683,Office 2024,office 2024,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
731,Office Automation Tools,office automation tools,9,pending,job,,1087,Technicien.ne informatique F/H en alternance (H/F) | DOMIDEP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
706,On-premise applications,on premise applications,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
849,Open Source,open source,9,pending,job,,1125,Ingenieur Cybersecurite (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
373,OpenGL,opengl,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
275,OpenID,openid,9,pending,job,,101,Ingénieur logiciel   (H/F) |  CIRIL GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
360,OpenWRT,openwrt,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
372,Optimisation Numérique,optimisation numerique,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
316,Optimisation des performances applicatives,optimisation des performances applicatives,9,pending,job,,126,Développeur conception logiciel RH (Langage C) (H/F) | HOLENEK INGENIERIE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
579,Oracle Linux,oracle linux,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
530,Orchestration,orchestration,9,pending,job,,794,Ingénieur de Production / DevOps (H/F) | GITEC HUMAN RESOURCES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
